tid,rpid,code,name,time,type,content
190432881,,szzs,上证指数,2015-07-27 21:59:33,title,唉！今天手贱和大盘对着干结果被宰。明天不管什么时候大盘反弹自3800点只要手里的
768764802,,szzs,上证指数,2018-06-26 09:19:03,content,只能说想不到有什么理由它不大跌。今天大概率破2800点。 只能说想不到有什么理由它不大跌。今天大概率破2800点。
265355883,8149320643,szzs,上证指数,2016-03-04 14:04:43,reply,纸上谈兵。有真本事挣了几个亿
198264218,7978327639,szzs,上证指数,2015-08-26 16:08:50,reply,支持休市
347471991,,szzs,上证指数,2016-04-25 11:21:02,title,三天左右的反弹会来临
158885381,7792178833,szzs,上证指数,2015-04-17 08:35:14,reply,6000点没过 不叫牛市 还在熊市中 牛市不言顶------牛市还没来呢 美国18000点还在展望30000点
779773322,,szzs,上证指数,2018-08-23 13:04:40,title,“飞流直下三千尺、疑是银河落九天。”诗仙李白诗句中的景象不禁让人联想到很多画面，
242387999,,szzs,上证指数,2016-01-14 14:01:45,title,跑步进
197326840,,szzs,上证指数,2015-08-24 10:34:37,title,不知有消灭了多少融资盘
203289095,8002194216,szzs,上证指数,2015-09-19 14:12:47,reply,美联储不加息周五欧美股票暴涨，世界股民迎来了春天
250931303,8138671328,szzs,上证指数,2016-02-04 14:07:39,reply,大过年的干嘛弄个光头啊，怪难看的。
210681079,8022072403,szzs,上证指数,2015-11-05 21:42:23,reply,你是新手。
557391989,8325401523,szzs,上证指数,2016-10-17 23:41:41,reply,.脑壳做法谈不上高明，只是多数玩票的老股民做法，是真正离场那些老票。唱多的我猜测是永不离场的，从不清仓，只有轻重。两种极端型[大笑]
270622958,8155740823,szzs,上证指数,2016-03-15 14:28:06,reply,丢人现眼的狗东西！
181344061,7886287808,szzs,上证指数,2015-06-30 13:34:10,reply,屁话！
202992371,8001121482,szzs,上证指数,2015-09-17 20:21:08,reply,一旦踏错了节奏，真有可能封高抄底，逢低割肉[大笑]
236431659,8120221060,szzs,上证指数,2015-12-30 02:01:17,reply,[献花][微笑]
768760193,8708354196,szzs,上证指数,2018-06-26 08:51:53,reply,[减仓][卖出][空仓]
183243709,,szzs,上证指数,2015-07-06 09:50:12,title,坚定跟走跟国家走！保卫A股，保卫国家经济民生！
546529874,8332964759,szzs,上证指数,2016-10-24 12:48:04,reply,有道理
201121491,,szzs,上证指数,2015-09-09 10:21:55,title,清仓
396959238,,szzs,上证指数,2016-05-20 11:26:42,title,标准的熊市模式，缩量阴跌！
190257675,7931087668,399001,深证成指,2015-07-27 14:06:08,reply,跌死你啊，
268296738,,szzs,上证指数,2016-03-11 11:07:40,title,000488净资产8.537元，公司预报每股2015年收益0.47元至0.57元，市盈率约14倍
244712663,,szzs,上证指数,2016-01-22 10:01:53,title,没希望了
613485043,,szzs,上证指数,2017-03-03 10:11:13,content,美國漲中國小跌美小跌中國大跌美大跌中暴跌！A股偉大 美國漲中國小跌美小跌中國大跌美大跌中暴跌！A股偉大
183215720,7895527788,szzs,上证指数,2015-07-06 13:18:14,reply,受不鸟啦！还在跌？王炸呢？
773334669,,szzs,上证指数,2018-07-17 10:47:50,content,大癌定不住了，发作 大癌定不住了，发作
782370568,,szzs,上证指数,2018-09-10 16:52:27,title,我和2638有个约会，谁也管不着！哥脾气暴躁，不好惹！！
339260340,,szzs,上证指数,2016-04-22 11:14:43,title,周末利好大放送，买！
205402143,8008174330,szzs,上证指数,2015-10-07 15:43:21,reply,我胆小不敢啊
184147912,7898723067,szzs,上证指数,2015-07-07 23:35:39,reply,股民需要真相，有了真相就不会踩踏，被做空的利用
190837730,7935211376,szzs,上证指数,2015-07-29 10:29:03,reply,国家爱护你们，给大家出货的机会，要好好珍惜
239699307,,szzs,上证指数,2016-01-07 20:06:36,title,今天准备建仓、机会都没有，没怎么交易，就给空头直接打到7%
191521832,7939675325,szzs,上证指数,2015-07-31 13:55:15,reply,600036再拉
218653270,8088256545,szzs,上证指数,2015-11-17 20:18:10,reply,狼兄，说说博实呗早上34T出去了没接回来[拜神][拜神][拜神][拜神]
770797827,,szzs,上证指数,2018-07-05 13:48:48,title,神算子说：上证指数在2345点才能止跌回升。
622913943,8414041508,szzs,上证指数,2017-03-31 14:04:38,reply,浑水真是有不少，到处乱串满地跑。出门你要思量好，晚上回家好不好！哈哈哈
536512564,,szzs,上证指数,2016-08-19 23:20:50,title,房和股都大升，通货膨胀了？
238398701,,szzs,上证指数,2016-01-04 13:31:24,content,继续测试7%。可爱的祖国 继续测试7%。可爱的祖国
223777859,8095883326,szzs,上证指数,2015-11-19 13:59:28,reply,看了这么天的情况，坚定了我死守九阳的信心，老师说的中长一定行[微笑]
203350423,8002531780,szzs,上证指数,2015-09-20 13:21:50,reply,说到周一了？[为什么]
774279728,,szzs,上证指数,2018-07-23 10:52:48,content,拉银行能提高企业盈利吗？垃圾 拉银行能提高企业盈利吗？垃圾
717195414,8614923395,szzs,上证指数,2017-10-14 21:53:02,reply,艾玛～艾玛～艾玛～先编只牛岀来先～不要编人[不屑]
671116422,8466537576,szzs,上证指数,2017-07-12 14:13:34,reply,[好逊]
561282461,8333444149,szzs,上证指数,2016-10-24 19:11:09,reply,[微笑]
645650428,,szzs,上证指数,2017-05-23 10:04:32,title,丑陋的股市
171899922,,szzs,上证指数,2015-05-29 15:07:20,content,不玩了，吓死了亏5万。 还好亏的不多，这个星期白做了。奶奶的这个钱太吓人了。跑的慢了。被蓝筹害死了。
368935819,8203374213,szzs,上证指数,2016-05-14 11:15:55,reply,周五霉股又是大跌，看起来哀股黑周一难免，你怎么看呢
556644576,8316948467,szzs,上证指数,2016-10-05 18:38:43,reply,2020年前的熊战新常态
670915044,,szzs,上证指数,2017-07-12 10:00:10,content,谁在砸盘，那些吃干饭的查一下 谁在砸盘，那些吃干饭的查一下
140718062,7726800901,szzs,上证指数,2015-01-10 12:14:42,reply,赌博的招法做股票，只会让有定价权的大资金任意宰割。
546529874,8298416868,szzs,上证指数,2016-09-10 17:20:15,reply,再看从6月30日到现在有没有主力出货空间和痕迹！
218653270,8095703564,szzs,上证指数,2015-11-19 10:10:15,reply,老师北方创业可进吗？大家都在等
204405032,8005590140,szzs,上证指数,2015-09-25 15:51:41,reply,16年了 记忆中大盘极少有节假日能让人开心的 所以真怕节假日了
707708098,,szzs,上证指数,2017-09-22 10:01:42,content,我准备来救市了，广大股民要对我感恩戴德 我准备来救市了，广大股民要对我感恩戴德
204734108,8006702488,szzs,上证指数,2015-09-29 12:33:11,reply,谢谢帮看看002609今天啥价位减仓合适谢谢[献花][献花][献花][献花][献花][献花][献花][献花][献花][献花]
376275976,,szzs,上证指数,2016-05-06 15:24:57,content,散户兄弟们 都上当了 撤了吧 权当花钱买教训 散户兄弟们 都上当了 撤了吧 权当花钱买教训
200280704,,szzs,上证指数,2015-09-04 09:29:30,title,"德国DAX30指数涨跌是全球指数唯一方向指标,从全球经济角度看"
406863112,,szzs,上证指数,2016-05-30 09:16:52,content,大盘高位久盘必跌，低位久盘必张涨，莫信94专家评论 大盘高位久盘必跌，低位久盘必张涨，莫信94专家评论
222835099,8097393516,szzs,上证指数,2015-11-21 21:08:08,reply,同样使用
203862428,,szzs,上证指数,2015-09-23 10:34:43,title,空狗们天天喊跌，跌到三千点，你敢进吗？不敢！你要往二千五上看跌。就是跌到二千五，
582947698,8374258738,szzs,上证指数,2016-12-27 11:14:08,reply,周二看开盘站稳3127后会挑战压力3142，不突破收3127上，主力真坏脾气，3127不站上上去早上，没问题主看下午站上去就说明明天还可以拉升。今天不跌3120破3112都不用看出货，继续等待站稳3127再说，3127下午二点前应该可以站上去，时间到站不上才会跌破卖点，那么再操作空了短，现在向上震荡上行中，与我本周推论一至。今天有没喷子大胆来和我吹牛？没，我继续上班了[大笑]
600131287,8389426130,szzs,上证指数,2017-02-09 20:15:33,reply,……今天9号继续课……道指反弹第8波←←仍在延长向上搏……今天开盘不创高……20025.61←←等待十二天奔劳……回调再上第9波……9波一跌判顶可←←←预先知道备抛刀……不知仍在追高图……汇总上冲13波……反弹上冲第9波……13和9共振波……齐齐向下一跌确←←←←敢言道指达顶课……到此为止第3课
770278548,,szzs,上证指数,2018-07-03 13:21:30,content,熟悉的套路，熟悉的配方！ 熟悉的套路，熟悉的配方！
782841269,,szzs,上证指数,2018-09-13 10:07:36,title,别进场。套人了
579411699,8391161766,szzs,上证指数,2017-02-15 00:50:13,reply,有恩怨的地方就有人
201538511,7996319935,szzs,上证指数,2015-09-11 09:45:50,reply,资本佳是机构的一条狗
401456335,8232425871,szzs,上证指数,2016-06-26 17:41:08,reply,英美是母子关系，英脱欧加速美元流出。
749237592,8677111509,szzs,上证指数,2018-03-14 15:55:39,reply,不聊也罢
551045663,8349144413,szzs,上证指数,2016-11-12 23:45:33,reply,每天必看天堂湖老师的观点
183726735,,szzs,上证指数,2015-07-07 10:18:09,content,问题出在哪里？？？ 问题出在哪里？？？
246524301,8135964302,szzs,上证指数,2016-01-29 10:34:47,reply,连6000点到1600点都没经历过的人，没资格跟我谈股票
637603498,,szzs,上证指数,2017-05-05 16:11:12,content,A股已经崩盘，对国内经济创伤极大 A股已经崩盘，对国内经济创伤极大
206705794,8011801883,szzs,上证指数,2015-10-16 17:14:39,reply,明白，小散的思维就是要观战，然后捡胜利品。
562759462,8336228751,szzs,上证指数,2016-10-27 09:49:46,reply,A股市盈率是港股多少倍--请高人回答
691226261,,szzs,上证指数,2017-08-10 10:49:27,content,你大爷，个股才涨一点，你又下去了 你大爷，个股才涨一点，你又下去了
233720400,,szzs,上证指数,2015-12-21 14:18:43,content,总股本3.07亿，业绩1.49元南京化纤600889 总股本3.07亿，业绩1.49元南京化纤600889
639793463,8470215717,szzs,上证指数,2017-07-18 22:45:53,reply,这个消息哪里能看到？
549204913,,szzs,上证指数,2016-09-07 13:30:51,title,这是谁干的，郭嘉队没出手啊
673973823,8469467736,szzs,上证指数,2017-07-17 21:10:11,reply,[献花][献花][献花]
210358779,8020052149,szzs,上证指数,2015-11-03 20:09:20,reply,进军软件业！！
195078011,7962755527,szzs,上证指数,2015-08-15 14:15:25,reply,[赞]
210773240,8021624203,szzs,上证指数,2015-11-05 12:40:45,reply,缩量？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？ 瞎了眼了！
387499828,,szzs,上证指数,2016-05-13 13:56:38,content,给周五来袭 做多的 接招！ 给周五来袭 做多的 接招！
182219324,,szzs,上证指数,2015-07-02 13:21:27,title,现在是大C浪刚开始 你懂的
191575479,,szzs,上证指数,2015-07-31 13:36:53,content,大盘的黄金5个月 大股东不能减持，下面5个月将重复1-5月的走势，3个月盘整缩量，2个月向上。高点4700点
161980427,,szzs,上证指数,2015-04-29 13:28:35,title,牛市谈什么技术？卖什么都是错，熊市买什么都是错。
737020024,8650488126,szzs,上证指数,2017-12-16 13:04:44,reply,清蒸小散排，红烧小散肉，上汤小散肝，油焖小散筋，大碗小散血 偷笑
242899327,8129331069,szzs,上证指数,2016-01-15 23:07:57,reply,只要一躺，黄金万两！不用炒股，已是富婆！
610683794,,szzs,上证指数,2017-02-21 13:28:38,title,3+2+5+4=14，庄说3254买进要死!
267805878,8152247108,szzs,上证指数,2016-03-09 16:13:29,reply,你没买对股，领导很痛心！咯，，，
771091609,,szzs,上证指数,2018-07-06 11:34:16,title,感觉A股就是一家医院，各上市公司是病人！
166437347,7823034414,szzs,上证指数,2015-05-16 16:37:23,reply,此诱或暴拳打或蚁攻心
667091704,,szzs,上证指数,2017-07-06 12:10:03,title,受打击私募融资炒作股票消息影响，资金出逃，上午尾盘跳水。
710116030,8507835193,szzs,上证指数,2017-09-27 18:28:39,reply,美丽的大眼睛好亮，是不是看到了涨停板，，，，，好运！
493316664,,szzs,上证指数,2016-07-29 10:06:16,content,中国股市3千点就是顶， 中国股市3千点就是顶，
738699927,,szzs,上证指数,2017-12-26 14:07:10,content,吃人的中国股市 吃人的中国股市
200030236,,szzs,上证指数,2015-09-02 14:02:39,content,脚底都跟抹了油一样，跑得真快！ 脚底都跟抹了油一样，跑得真快！
199341292,7985185475,szzs,上证指数,2015-08-31 14:46:48,reply,深不见底
619133337,8406855488,szzs,上证指数,2017-03-20 21:30:24,reply,以下简称公积金贷款
635076474,8431731421,szzs,上证指数,2017-05-05 09:16:49,reply,凤飞夏日安好！[献花][献花][献花]
190950004,,szzs,上证指数,2015-07-29 14:03:27,content,今天国家队流出很多 有400多亿 还说没流出 骗人 今天国家队流出很多 有400多亿 还说没流出 骗人
593008885,8386136849,szzs,上证指数,2017-01-22 11:10:52,reply,林子大了什么鸟都有，A股这林子大的很哦。
757202557,8690105327,szzs,上证指数,2018-04-26 21:21:55,reply,小心要腰斩(反弹快跑)，次新股冲高赶快跑(大的反弹快跑)
701097107,8497040380,szzs,上证指数,2017-09-09 10:49:45,reply,[献花][献花][献花]
532794398,8270853880,szzs,上证指数,2016-08-16 15:24:46,reply,今天的盘面在意料之中，未来两天基本状态和今天差不多。板块轮动，个股分化轮涨。大盘有回靠均线的调整需求，或原地调整等待均线跟进，或小幅回落主动迎接均线系统。但，本轮的中短线向上行情会依然延续，目前看到3425点至3522点。 操作策略：注意减仓近期调整形态已较为明显的中高位个股。大盘回靠均线时，仍是波段低吸机会，周期性筑底和和超跌股要敢于大胆低吸。
432347207,8235648725,szzs,上证指数,2016-07-01 10:52:53,reply,这都是短期行为，真要把握股市，首先要看清长期趋势，再去判断短期趋势
643330318,,szzs,上证指数,2017-05-17 11:45:50,content,3100又保不住了！一日游行情！ 3100又保不住了！一日游行情！
622984691,,szzs,上证指数,2017-03-30 14:20:55,content,这周越跌越厉害，又到崩盘时？这个市场为何如此脆弱？！ 这周越跌越厉害，又到崩盘时？这个市场为何如此脆弱？！
239724152,8126014091,szzs,上证指数,2016-01-10 19:19:39,reply,老师 给我们粉丝们说说话吧
374340720,,szzs,上证指数,2016-05-05 09:40:23,title,这就对了，表现好升你为1元，比好就降为0.5毛了。都滚远点好吧。
733665707,8643688480,szzs,上证指数,2017-12-03 22:50:12,reply,晶雅慧眼识赌神看一眼就道出了那个往事如风是不倒翁的阴魂马甲，现在有人站出来揭露了吧？！你能说的清道的明吗？！不倒翁这种阴损险恶的小人太可恶了！被人揭穿后还不思悔改，狡辩自称“光明磊落”。这种龌龊无耻的行径哪里光明？哪里磊落？！真tmd也不嫌丢它先人的人渣一枚，这种人必不得善终！——请问你一直为它申辩是为了什么？你说话是用心思考了还是用脑思考了？！
655049473,,szzs,上证指数,2017-06-14 11:19:05,title,要想死得快，就赶紧炒股吧
582027345,8372795363,szzs,上证指数,2016-12-23 20:42:58,reply,狼兄你那个不离左右的朋友今天不在呢
610260549,,399001,深证成指,2017-02-20 10:14:03,content,拉大盘掩护中小盘出货。。。 拉大盘掩护中小盘出货。。。
737149485,8650941285,szzs,上证指数,2017-12-18 10:44:04,reply,[献花][献花][献花]
240961740,,szzs,上证指数,2016-01-11 14:38:49,content,大盘必破2800点， 大盘必破2800点，
631298210,8425282272,szzs,上证指数,2017-04-21 00:35:01,reply,在美股连创新高回调、A股指数腰斩十年之际，再
659670183,,szzs,上证指数,2017-06-23 09:53:39,content,加油吧在跌10点就有反弹的条件了 加油吧在跌10点就有反弹的条件了
381968507,8197449780,szzs,上证指数,2016-05-09 12:27:59,reply,"我就等着下午杀跌,但是在2:00前完成40%仓位!"
244937235,8133190167,szzs,上证指数,2016-01-24 18:09:12,reply,评论@上膳弱水 ：下周行情反弹是必然
202866714,8000775986,szzs,上证指数,2015-09-17 13:37:19,reply,满嘴胡言从何说起。我并非说张育军不能抓，麻烦你看清楚我的意思再这样说
409823845,,szzs,上证指数,2016-05-31 16:57:31,content,最坏指数天赋 最坏指数天赋
192606359,7946161356,szzs,上证指数,2015-08-05 09:31:48,reply,光分析，把你兜里的钱，拿出来，岂不更实际！！
403279306,8212950473,szzs,上证指数,2016-05-26 12:50:44,reply,低开低走，是不需要成交量的，，[滴汗]
759684600,,szzs,上证指数,2018-05-10 13:07:27,title,收盘吧，个股都不交易了
612446418,8396386907,szzs,上证指数,2017-02-28 16:01:57,reply,日线支撑应该是3232，忘了修改
732259780,8657437136,szzs,上证指数,2018-01-05 01:21:55,reply,18新年好，投资胜利[献花][财力][微笑]
675857043,8470814009,szzs,上证指数,2017-07-19 19:25:06,reply,[献花][献花][献花][赞]
262447270,,szzs,上证指数,2016-02-26 10:57:18,title,又是缩量上涨，哎，套人主力出货的节奏哟！拿个凳子等14点跳水，赞哟！
227727610,8103546099,szzs,上证指数,2015-12-02 17:44:09,reply, 
704196375,8500782249,szzs,上证指数,2017-09-15 13:32:35,reply,会不会掉美女头上啊，，， 会不会太小了，，，
191912162,7946366265,szzs,上证指数,2015-08-05 11:25:30,reply,[赞]
640115078,,szzs,上证指数,2017-05-10 13:58:08,content,个股死伤无数 ，大盘今天也必须微跌或者微涨0.05个点[大笑] 个股死伤无数 ，大盘今天也必须微跌或者微涨0.05个点[大笑]
184700912,7901473420,szzs,上证指数,2015-07-09 06:38:31,reply,一语惊醒梦中人，只可惜太晚了！深套牢只有用时间换空间了！
173105943,7843493112,szzs,上证指数,2015-06-03 12:04:57,reply,中国P2P第一股600696多伦股份超过中国平安市值
186771762,,szzs,上证指数,2015-07-16 12:33:58,content,空托狗呢，今天怎么不出来狗叫了 这个吧里充斥着太多的唱空言论
230575921,8632916615,szzs,上证指数,2017-11-15 15:48:36,reply,密切关注300003乐普医疗，逢低买进！在笔者眼中该股已进入强势上升周期！
245428042,,szzs,上证指数,2016-01-25 14:11:05,title,无量，尾盘又要跳水
238675500,,szzs,上证指数,2016-01-05 09:38:49,title,反弹是减仓的机会
316578356,8172900215,szzs,上证指数,2016-04-11 15:29:31,reply,一边发帖去。。。。。。 休息是王道 骨头行情 留给猪力去墨迹吧。。。。。。
200193269,7988556749,szzs,上证指数,2015-09-02 23:58:47,reply,老师，帮我看看洛阳玻璃吧，这种票，跌的快，涨的也快，好担心啊！！
312023287,,szzs,上证指数,2016-04-08 14:16:23,content,狂砸，狂砸，狂砸！！！ 狂砸，狂砸，狂砸！！！
337524131,,szzs,上证指数,2016-04-21 13:30:54,title,大家预测一下下午上证收盘收多少，我先来2950下
191727352,7941316047,szzs,上证指数,2015-08-01 21:02:31,reply,跳空高开，涨340点，牛要吹的大点！反正是吹牛。
564233887,8341526059,szzs,上证指数,2016-11-01 21:25:09,reply,需
301008726,,szzs,上证指数,2016-04-01 11:09:25,content,涨了一天都他妈的各种多头出来了？千股跌停经常干，日。中国股市完蛋了 涨了一天都他妈的各种多头出来了？千股跌停经常干，日。中国股市完蛋了
258522917,8142063772,szzs,上证指数,2016-02-19 09:53:07,reply,不要急，一定要低吸不追
201962093,7997956162,szzs,上证指数,2015-09-14 11:21:18,reply,股评专家这两天大多说不会跌，机会大于损失，少数派秦俭等却说不好说。看来是反向与专家预测啊！
735837535,8647625207,szzs,上证指数,2017-12-10 21:14:00,reply,都是单方向出名的居多，如果双向判断，基本都会出错，也就出不了名。想出名就得始终一个方向。 遇到小牛市你就出名啦，比如叶荣添。遇到大熊市也能出名，比如候宁。这俩人都靠讲课捞不少钱。
430420423,8253781125,szzs,上证指数,2016-07-27 20:50:38,reply,你的600072清仓了吗？
571446470,8355637827,szzs,上证指数,2016-11-23 17:11:50,reply,那也要俺喜欢的才行。[俏皮][俏皮][俏皮][俏皮]
780875316,,szzs,上证指数,2018-08-30 19:11:09,title,今天我儿子放学回家发现一个秘密 他把ipad倒过来看k线图
745403661,8669269510,399001,深证成指,2018-02-06 15:57:55,reply,慢牛啊，谁说熊市了？但是断头铡，牛市也要变熊市。
198493442,,szzs,上证指数,2015-08-27 10:15:26,content,会千股涨停吗？下星期花千骨就结束了哦 会千股涨停吗？下星期花千骨就结束了哦
190124212,7931112462,szzs,上证指数,2015-07-27 14:18:53,reply,说的好。 那些年的X百万 股神现在都不见了
208014678,8014738152,szzs,上证指数,2015-10-23 22:57:16,reply,不识庐山真面目，只缘身在此山中
238204232,8122711664,szzs,上证指数,2016-01-05 10:02:39,reply,今降准保证涨熔断也会一测成功滴
386069640,8210859267,szzs,上证指数,2016-05-24 07:56:24,reply,谢雷兄，谈笑相序。
409528982,8216497041,szzs,上证指数,2016-05-31 15:27:02,reply,神经病[不赞]
677473070,8472150857,szzs,上证指数,2017-07-21 15:44:26,reply,2，，2014年到2015年2000点到5100点算是完整牛市吗？你认为机构都跑出来了吗？
194294230,7957958780,szzs,上证指数,2015-08-12 14:41:26,reply,[大便]
424536333,,szzs,上证指数,2016-06-23 14:02:05,title,日线画直线，这庄家是谁？
140027730,,399001,深证成指,2015-01-07 10:30:13,title,国队目前根本出不了货，必涨为王[大笑][大笑][大笑][大笑][大笑]
495197867,8255909930,szzs,上证指数,2016-07-30 04:47:13,reply,这么不看好八月[为什么]
201748536,,szzs,上证指数,2015-09-11 20:00:58,title,这是怎么回事？
180855638,7883137244,szzs,上证指数,2015-06-28 09:58:13,reply,现在的股市跟当下的房地产市场很相像，需要出台利好政策救市，但改变不了大的趋势，因为市场行为已经表露两市到了强弩之末
561715611,8341275268,szzs,上证指数,2016-11-01 15:20:26,reply,最好的办法就是根据趋势看空做多~~！！
576940333,8363881614,szzs,上证指数,2016-12-08 09:52:23,reply,古神，兔宝宝可以建仓吗？[鼓掌]
156870507,7791601571,szzs,上证指数,2015-04-16 14:39:38,reply,向今天冲进去敢于站岗的同志们致敬
559392914,8325445718,szzs,上证指数,2016-10-18 00:42:06,reply,[亏大了]
160641050,7798483376,szzs,上证指数,2015-04-24 09:30:12,reply,有算利息和通涨吗？
555372223,8313296619,szzs,上证指数,2016-09-28 19:59:57,reply,老师帮我选一个002095、603999、002022[献花][献花][献花]
774972730,8719344315,szzs,上证指数,2018-08-06 14:31:20,reply,儿亏父盈
243642547,8132460376,szzs,上证指数,2016-01-22 12:29:26,reply,申购新股的铜陵有色000630现在2.88元抓紧买入
563904109,,szzs,上证指数,2016-10-31 22:14:49,title,2016什么概念最热？保险业大规模跨界！
260505526,,399001,深证成指,2016-02-22 10:41:58,content,银行股已发力，2950见[大笑] 银行股已发力，2950见[大笑]
650110005,,szzs,上证指数,2017-06-02 09:45:46,content,天天跌，呵呵 天天跌，呵呵
209162142,8108090669,szzs,上证指数,2015-12-08 12:48:10,reply,慢慢路途慢慢等
587533753,8445955908,szzs,上证指数,2017-06-02 23:23:47,reply,辛苦师傅。[献花][献花][献花][鼓掌][鼓掌][鼓掌]
635851695,8433503899,szzs,上证指数,2017-05-08 21:07:57,reply,一定[微笑]
180536489,,szzs,上证指数,2015-06-26 14:16:38,title,最好所有盘指都跌停，终于能见一回奇观也值了，反正各大盘指跌不跌停，各股都基跌停了
423519298,8230026579,szzs,上证指数,2016-06-22 14:52:18,reply,跟楼主买的股票英唐智控，拓邦股份棒棒哒[赞][献花]
643966748,,szzs,上证指数,2017-05-18 15:28:32,content,什么时候解散呀？ 什么时候解散呀？
197287605,7975824058,szzs,上证指数,2015-08-25 10:37:53,reply,佳哥大盘会不会跌破３０００点[？？？？？？？？？？？？？？
738516065,8654431840,szzs,上证指数,2017-12-26 13:13:11,reply,谢谢楼主的回复，我看了下都是次新跟超跌股涨了，我刚刚也换仓了，换了远大控股。 我感觉不错，请再帮忙分析下，谢谢
244154603,,szzs,上证指数,2016-01-20 13:36:40,title,李大师说2850是婴儿底，请问2844是什么底？
744566205,8667474151,szzs,上证指数,2018-02-01 14:05:48,reply,不是50不50的问题，整个越来越大的市场资金已经非常干枯，水退船低道理，50现象是没办法资金抱团的结果，还有酒，没人接盘只好自拉自喝到天上
423791355,,szzs,上证指数,2016-06-22 12:18:58,title,今日低开高走收大阳！
756963927,8698135249,szzs,上证指数,2018-05-24 20:55:47,reply,警告你，再以才女形象玩文字游戏针对某家，信不信有一天，我会倾尽全力废了你？[微笑]
204155828,,szzs,上证指数,2015-09-24 14:37:02,content,又到了2点半跳水时间？ 是2点半跳水还是直接2点45潜水？[想一下][想一下][想一下]
738648623,,szzs,上证指数,2017-12-26 10:52:41,title,认赌服输，已决定退出股市，坚守的大家发财
420971393,,szzs,上证指数,2016-06-17 14:22:58,title,每天这样跳水，有意思
190474055,7938328367,szzs,上证指数,2015-07-30 18:29:52,reply,买买
245673852,,szzs,上证指数,2016-01-26 14:21:27,content,2800必破 2800必破
266642583,8150153300,szzs,上证指数,2016-03-06 17:14:00,reply,香港创业板几分钱、几毛钱的股票变地是。
183221215,,szzs,上证指数,2015-07-06 08:42:00,title,3200
320629906,,szzs,上证指数,2016-04-13 06:02:52,content,年报季报批露即将完毕，市场最后一波大行情还是高送转，坚决进入盘小高成长高送转概念股。 迎接大行情的在次启动。
525411829,8266064977,szzs,上证指数,2016-08-11 12:33:58,reply,挺无聊的，天天长编大论却1-3层仓位，还是证明自己没信心！再说了天天分析日内操作，你是神？
554386636,8311898029,szzs,上证指数,2016-09-27 16:05:31,reply,[赞][赞][赞]
235658481,8118476208,szzs,上证指数,2015-12-26 01:51:58,reply,人为地炒了那么高，让谁去接盘？中证500市盈率55倍，创业板市盈率110倍。
191968133,,szzs,上证指数,2015-08-02 22:01:53,title,大盘现在已经得了阳萎早泄！谁都知道这病不是一时能治好的！.
630113218,,szzs,上证指数,2017-04-18 14:28:02,title,股指期货新规，就是让割草机开足马力工作，养老基金去收场
204323147,,szzs,上证指数,2015-09-25 11:19:33,title,妈的，今天知道死，不知道逃命，傻BB一个，割肉了，下午大跌200点
591921481,,szzs,上证指数,2017-01-19 10:46:39,content,国家队不是仗着有钱吗？有本事拉到3300啊！ 国家队不是仗着有钱吗？有本事拉到3300啊！
621975478,8412810449,szzs,上证指数,2017-03-29 21:38:50,reply,不怪道琼斯、只怪哀屁哦太勤快！
406944516,,szzs,上证指数,2016-05-30 10:25:31,title,大家一起要求国家实行T十0制度.
566217142,8355111920,szzs,上证指数,2016-11-22 21:15:10,reply,[献花][献花][献花]
745851005,,szzs,上证指数,2018-02-08 14:23:58,content,不要怕，第一财经里的各路专家们说了，大白吗正常的回调！哈哈哈哈哈哈 不要怕，第一财经里的各路专家们说了，大白吗正常的回调！哈哈哈哈哈哈
246047232,,399001,深证成指,2016-01-27 14:34:27,title,做T完成跑路
585921883,8380561289,szzs,上证指数,2017-01-09 16:44:59,reply,支持
762069444,8699043892,szzs,上证指数,2018-05-28 14:44:11,reply,盘中点评： 今天诱多，已经接近尾声，居然，一切走势，几乎与预测毫无差距，那么，后市的走势，也会八九不离十，今天的诱多，已经损失了一部分做多能量，也即，冒头韭菜又被割一部分，记得前两天说的：“，而被套死的人再无心或无力奋战的时候，也就是暴跌来临的时候。”， 策略：逢高减仓（次新股风险巨大，无条件清仓）。
329113014,8178867282,szzs,上证指数,2016-04-18 17:36:49,reply,老师辛苦 每个人都有自己的判断 我上周有事没买 今天也没买
197079802,7973820215,szzs,上证指数,2015-08-23 20:34:19,reply,点赞
167000924,,szzs,上证指数,2015-05-19 09:10:57,title,今天从创业板全线撤退，你们愿意玩继续，我们是不玩了!拜
145966662,,szzs,上证指数,2015-02-02 10:27:37,title,601601中国太宝、民生银行、万科等跌停倒计时
236974152,8119769226,szzs,上证指数,2015-12-29 11:59:08,reply,亲，走到现在您还在说这些？还以为你们都明白了呢！结果。。。唉！
660620788,,szzs,上证指数,2017-06-26 11:27:34,title,中国垃圾易跌难涨，还是全民实行双向交易才能体现这个垃圾的存在到底给合理
190069776,7931253867,szzs,上证指数,2015-07-27 15:19:00,reply,被打脸了吧
295135224,,szzs,上证指数,2016-03-30 12:37:04,content,拿《宝来》的钱去博C200L。谁能给我算算我需要赚多少个涨停板！谢谢 拿《宝来》的钱去博C200L。谁能给我算算我需要赚多少个涨停板！谢谢
383836844,,szzs,上证指数,2016-05-10 13:49:55,title,熊市过度活跃的票，等牛市来了它们就黯淡了，不要迷恋她
